143,青森県,向白神岳,40.52388889,140.0455556,1250,むかいしらかみだけ,
144,青森県,四ッ滝山,41.12166667,140.4005556,670,よつだきやま,
145,岩手県,青松葉山,39.6975,141.4836111,1365,あおまつばやま,
146,岩手県,東根山,39.5875,141.0597222,928,あずまねやま,
147,岩手県,安家森,40.03805556,141.5411111,1239,あっかもり,
148,岩手県,稲庭岳,40.19861111,141.0461111,1078,いなにわだけ,
149,岩手県,岩手山,39.8525,141.0011111,2038,いわてさん,
150,岩手県,烏帽子岳（乳頭山）,39.805,140.8386111,1478,えぼしだけ（にゅうとうざん）,
151,岩手県,大深岳,39.88111111,140.8797222,1541,おおふかだけ,
152,岩手県,折爪岳,40.26888889,141.3744444,852,おりつめだけ,
153,岩手県,害鷹森,39.71166667,141.6044444,1304,がいたかもり,
154,岩手県,栗駒山,38.96083333,140.7883333,1626,くりこまやま,
155,岩手県,黒森,39.34833333,140.8683333,944,くろもり,
156,岩手県,五葉山,39.20527778,141.7322222,1351,ごようざん,
157,岩手県,堺ノ神岳,39.75027778,141.6263889,1319,さかいのかみだけ,
158,岩手県,十二神山,39.53861111,141.975,731,じゅうにしんざん,
159,岩手県,峠ノ神山,39.72694444,141.7811111,1229,とうげのかみやま,
160,岩手県,遠島山,40.02055556,141.6441667,1262,とおしまやま,
161,岩手県,中岳,40.24611111,140.9444444,1024,なかだけ,
162,岩手県,七時雨山,40.06916667,141.1055556,1063,ななしぐれやま,
163,岩手県,階上岳（種市岳）,40.40083333,141.5844444,739,はしかみだけ（たねいちだけ）,
164,岩手県,八幡平,39.95777778,140.8541667,1613,はちまんたい,
165,岩手県,八幡平<茶臼岳>,39.95083333,140.8988889,1578,はちまんたい<ちゃうすだけ>,
166,岩手県,早池峰山,39.55861111,141.4886111,1917,はやちねさん,
167,岩手県,氷上山,39.05888889,141.6605556,874,ひかみさん,
168,岩手県,姫神山,39.84416667,141.2469444,1124,ひめかみさん,
169,岩手県,真昼岳,39.44777778,140.6766667,1059,まひるだけ,
170,岩手県,三巣子岳,39.9,141.4855556,1181,みすごだけ,
171,岩手県,室根山,38.97527778,141.4472222,895,むろねさん,
172,岩手県,物見山,39.20111111,141.4016667,870,ものみやま,
173,岩手県,薬師岳,39.53,141.4958333,1645,やくしだけ,
174,岩手県,焼石岳,39.16361111,140.8288889,1547,やけいしだけ,
175,岩手県,六角牛山,39.31833333,141.6502778,1293,ろっこうしさん,
176,岩手県,和賀岳,39.57027778,140.7541667,1439,わがだけ,
177,宮城県,青麻山,38.08472222,140.6075,799,あおそやま,
178,宮城県,荒雄岳,38.83305556,140.6916667,984,あらおだけ,
179,宮城県,泉ヶ岳,38.41194444,140.7088889,1175,いずみがたけ,
180,宮城県,大高森,38.34055556,141.1525,105,おおたかもり,
181,宮城県,禿岳（小鏑山）,38.81083333,140.595,1261,かむろだけ（こかぶらやま）,
182,宮城県,金華山,38.29527778,141.5666667,444,きんかさん,
183,宮城県,栗駒山,38.96083333,140.7883333,1626,くりこまやま,
184,宮城県,蔵王山<刈田岳>,38.12777778,140.4480556,1758,ざおうざん（ざおうさん）<かっただけ>,
185,宮城県,蔵王山<屏風岳>,38.09583333,140.4761111,1825,ざおうざん（ざおうさん）<びょうぶだけ>,
186,宮城県,蔵王山<不忘山（御前岳）>,38.07555556,140.4788889,1705,ざおうざん（ざおうさん）<ふぼうさん（ごぜんだけ）>,
187,宮城県,大東岳,38.30222222,140.5236111,1365,だいとうだけ,
188,宮城県,太白山,38.235,140.8022222,321,たいはくさん,
189,宮城県,徳仙丈山,38.84833333,141.47,710,とくせんじょうやま,
190,宮城県,箟岳山,38.56583333,141.1786111,236,ののだけやま,
191,宮城県,船形山（御所山）,38.45555556,140.62,1500,ふながたやま（ごしょざん）,
192,宮城県,薬莱山,38.57555556,140.7052778,553,やくらいさん,
193,秋田県,烏帽子岳（乳頭山）,39.805,140.8386111,1478,えぼしだけ（にゅうとうざん）,
194,秋田県,大深岳,39.88111111,140.8797222,1541,おおふかだけ,
195,秋田県,神室山,38.90222222,140.4922222,1365,かむろさん,
196,秋田県,寒風山,39.93361111,139.8752778,355,かんぷうざん,
197,秋田県,五ノ宮嶽,40.14583333,140.8458333,1115,ごのみやだけ,
198,秋田県,駒ヶ岳,40.41277778,140.2511111,1158,こまがたけ,
199,秋田県,駒ヶ岳<男女岳>,39.76111111,140.7994444,1637,こまがたけ<おなめだけ>,
200,秋田県,白地山,40.44722222,140.7880556,1034,しろじやま,
201,秋田県,大仏岳,39.81361111,140.5155556,1167,だいぶつだけ,
202,秋田県,太平山,39.79694444,140.3105556,1170,たいへいざん,
203,秋田県,高松岳,38.9675,140.6063889,1348,たかまつだけ,
204,秋田県,田代岳,40.42861111,140.4088889,1178,たしろだけ,
205,秋田県,東光山,39.40638889,140.1616667,594,とうこうさん,
206,秋田県,虎毛山,38.90472222,140.6188889,1433,とらげさん,
207,秋田県,中岳,40.24611111,140.9444444,1024,なかだけ,
208,秋田県,八幡平<畚岳>,39.93583333,140.8505556,1578,はちまんたい<もっこだけ>,
209,秋田県,丁岳,39.03194444,140.2194444,1146,ひのとだけ,
210,秋田県,二ッ森,40.435,140.1177778,1086,ふたつもり,
211,秋田県,房住山,40.06055556,140.2161111,409,ぼうじゅうさん,
212,秋田県,本山,39.90694444,139.7538889,715,ほんざん,
213,秋田県,真昼岳,39.44777778,140.6766667,1059,まひるだけ,
214,秋田県,森吉山,39.97666667,140.5441667,1454,もりよしざん,
215,秋田県,焼山,39.96388889,140.7569444,1366,やけやま,
216,秋田県,八塩山,39.23666667,140.2277778,713,やしおやま,
217,秋田県,和賀岳,39.57027778,140.7541667,1439,わがだけ,
218,山形県,加無山<男加無山>,39.00944444,140.2602778,997,[かぶやま]<おかぶやま>,
219,山形県,朝日岳<大朝日岳>,38.26055556,139.9222222,1871,あさひだけ<おおあさひだけ>,
220,山形県,温海岳,38.62,139.6308333,736,あつみだけ,
221,山形県,飯森山,37.81388889,139.9255556,1595,いいもりさん,
222,山形県,以東岳,38.34305556,139.8491667,1772,いとうだけ,
223,山形県,祝瓶山　,38.1975,139.8797222,1417,いわいがめやま,
224,山形県,翁山,38.65083333,140.5447222,1075,おきなさん,
225,山形県,月山,38.54888889,140.0269444,1984,がっさん,
226,山形県,神室山,38.90222222,140.4922222,1365,かむろさん,
227,山形県,禿岳（小鏑山）,38.81083333,140.595,1261,かむろだけ（こかぶらやま）,
228,山形県,北股岳,37.88,139.6386111,2025,きたまただけ,
229,山形県,金峯山,38.68222222,139.7980556,471,きんぼうざん,
230,山形県,栗子山,37.87444444,140.27,1217,くりこやま,
231,山形県,甑山<男甑山>,39.01194444,140.3105556,981,こしきやま<おとここしきやま>,
232,山形県,蔵王山<熊野岳>,38.14361111,140.44,1841,ざおうざん（ざおうさん）<くまのだけ>,
233,山形県,白鷹山,38.22277778,140.1730556,994,しらたかやま,
234,山形県,高館山　,38.76305556,139.7475,273,たかだてやま,
235,山形県,鳥海山<新山>,39.09916667,140.0488889,2236,ちょうかいざん<しんざん>,
236,山形県,西吾妻山,37.73833333,140.1408333,2035,にしあづまやま,
237,山形県,西吾妻山<西大巓>,37.73388889,140.1277778,1982,にしあづまやま<にしだいてん>,
238,山形県,西吾妻山<東大巓>,37.75444444,140.1888889,1928,にしあづまやま<ひがしだいてん>,
239,山形県,羽黒山,38.7025,139.9827778,414,はぐろさん,
240,山形県,葉山,38.52916667,140.2105556,1462,はやま,
241,山形県,火打岳,38.84027778,140.4486111,1238,ひうちだけ,
242,山形県,丁岳,39.03194444,140.2194444,1146,ひのとだけ,
243,山形県,船形山（御所山）,38.45555556,140.62,1500,ふながたやま（ごしょざん）,
244,山形県,摩耶山,38.52027778,139.7277778,1020,まやさん,
245,山形県,杢蔵山,38.78944444,140.4013889,1026,もくぞうやま,
246,福島県,浅草岳,37.34361111,139.2336111,1585,あさくさだけ,
247,福島県,朝日岳,37.22111111,139.3397222,1624,あさひだけ,
248,福島県,安達太良山,37.62111111,140.2877778,1700,あだたらやま,
249,福島県,安達太良山<鉄山>,37.63305556,140.2830556,1709,あだたらやま<てつざん>,
250,福島県,荒海山（太郎岳）,37.03611111,139.6436111,1581,あらかいざん（たろうだけ）,
251,福島県,飯豊山,37.85472222,139.7072222,2105,いいでさん,
252,福島県,飯森山,37.81388889,139.9255556,1595,いいもりさん,
253,福島県,大滝根山,37.355,140.7016667,1192,おおたきねやま,
254,福島県,男鹿岳,37.08527778,139.8219444,1777,おがたけ,
255,福島県,小野岳,37.32583333,139.8866667,1383,おのだけ,
256,福島県,鎌倉岳,37.46694444,140.6888889,967,かまくらだけ,
257,福島県,屹兎屋山,37.21055556,140.8675,875,きっとやさん,
258,福島県,栗子山,37.87444444,140.27,1217,くりこやま,
259,福島県,毛猛山,37.25666667,139.1752778,1517,けもうやま,
260,福島県,高陽山,37.72916667,139.6497222,1126,こうようざん,
261,福島県,駒ヶ岳,37.0475,139.3536111,2133,こまがたけ,
